demographic_averages,demographic_counts,epno,score_counts,sid
"{'Males': 7.9, 'Females': 8.4, 'Aged 18-29': 8.6, 'Males Aged 18-29': 7.8, 'Females Aged 18-29': 10.0, 'Aged 30-44': 7.9, 'Males Aged 30-44': 8.0, 'Females Aged 30-44': 7.0, 'Aged 45+': 7.6, 'Males Aged 45+': 7.6, 'Females Aged 45+': 6.5, 'Top 1000 voters': 8.4, 'US users': 7.6, 'Non-US users': 8.5, 'IMDb users': 7.9}","{'Males': 32, 'Females': 6, 'Aged 18-29': 9, 'Males Aged 18-29': 5, 'Females Aged 18-29': 3, 'Aged 30-44': 10, 'Males Aged 30-44': 9, 'Females Aged 30-44': 1, 'Aged 45+': 19, 'Males Aged 45+': 17, 'Females Aged 45+': 2, 'Top 1000 voters': 13, 'US users': 26, 'Non-US users': 11, 'IMDb users': 43}",22,"{'10': 13, '9': 2, '8': 12, '7': 7, '6': 6, '5': 1, '4': 0, '3': 1, '2': 0, '1': 1}",2
"{'Males': 7.2, 'Females': 8.3, 'Aged 18-29': 8.3, 'Males Aged 18-29': 8.0, 'Females Aged 18-29': 10.0, 'Aged 30-44': 7.3, 'Males Aged 30-44': 7.4, 'Females Aged 30-44': 5.0, 'Aged 45+': 6.6, 'Males Aged 45+': 6.6, 'Females Aged 45+': 7.0, 'Top 1000 voters': 7.6, 'US users': 6.9, 'Non-US users': 7.7, 'IMDb users': 7.3}","{'Males': 33, 'Females': 6, 'Aged 18-29': 11, 'Males Aged 18-29': 7, 'Females Aged 18-29': 3, 'Aged 30-44': 10, 'Males Aged 30-44': 9, 'Females Aged 30-44': 1, 'Aged 45+': 18, 'Males Aged 45+': 16, 'Females Aged 45+': 2, 'Top 1000 voters': 13, 'US users': 23, 'Non-US users': 13, 'IMDb users': 45}",21,"{'10': 12, '9': 1, '8': 4, '7': 12, '6': 8, '5': 5, '4': 2, '3': 1, '2': 0, '1': 0}",2
"{'Males': 7.7, 'Females': 8.9, 'Aged 18-29': 8.7, 'Males Aged 18-29': 8.1, 'Females Aged 18-29': 10.0, 'Aged 30-44': 7.7, 'Males Aged 30-44': 7.7, 'Aged 45+': 7.3, 'Males Aged 45+': 7.3, 'Females Aged 45+': 7.0, 'Top 1000 voters': 7.8, 'US users': 7.7, 'Non-US users': 8.0, 'IMDb users': 7.8}","{'Males': 36, 'Females': 5, 'Aged 18-29': 10, 'Males Aged 18-29': 6, 'Females Aged 18-29': 3, 'Aged 30-44': 9, 'Males Aged 30-44': 9, 'Aged 45+': 22, 'Males Aged 45+': 20, 'Females Aged 45+': 2, 'Top 1000 voters': 14, 'US users': 25, 'Non-US users': 13, 'IMDb users': 48}",20,"{'10': 13, '9': 2, '8': 13, '7': 10, '6': 4, '5': 2, '4': 4, '3': 0, '2': 0, '1': 0}",2
"{'Males': 7.2, 'Females': 6.2, 'Aged 18-29': 7.5, 'Males Aged 18-29': 7.2, 'Females Aged 18-29': 10.0, 'Aged 30-44': 7.1, 'Males Aged 30-44': 7.6, 'Females Aged 30-44': 5.7, 'Aged 45+': 6.4, 'Males Aged 45+': 6.6, 'Females Aged 45+': 5.5, 'Top 1000 voters': 8.1, 'US users': 6.7, 'Non-US users': 7.5, 'IMDb users': 7.0}","{'Males': 31, 'Females': 7, 'Aged 18-29': 9, 'Males Aged 18-29': 6, 'Females Aged 18-29': 2, 'Aged 30-44': 12, 'Males Aged 30-44': 9, 'Females Aged 30-44': 3, 'Aged 45+': 17, 'Males Aged 45+': 15, 'Females Aged 45+': 2, 'Top 1000 voters': 10, 'US users': 24, 'Non-US users': 12, 'IMDb users': 43}",19,"{'10': 9, '9': 3, '8': 3, '7': 14, '6': 7, '5': 2, '4': 1, '3': 1, '2': 0, '1': 3}",2
"{'Males': 7.0, 'Females': 7.1, 'Aged 18-29': 8.2, 'Males Aged 18-29': 8.0, 'Females Aged 18-29': 10.0, 'Aged 30-44': 6.9, 'Males Aged 30-44': 7.2, 'Females Aged 30-44': 6.0, 'Aged 45+': 6.1, 'Males Aged 45+': 6.2, 'Females Aged 45+': 6.2, 'Top 1000 voters': 7.3, 'US users': 6.6, 'Non-US users': 7.9, 'IMDb users': 6.7}","{'Males': 34, 'Females': 8, 'Aged 18-29': 8, 'Males Aged 18-29': 5, 'Females Aged 18-29': 2, 'Aged 30-44': 12, 'Males Aged 30-44': 10, 'Females Aged 30-44': 2, 'Aged 45+': 22, 'Males Aged 45+': 18, 'Females Aged 45+': 4, 'Top 1000 voters': 13, 'US users': 32, 'Non-US users': 9, 'IMDb users': 49}",18,"{'10': 9, '9': 1, '8': 5, '7': 14, '6': 10, '5': 2, '4': 4, '3': 1, '2': 1, '1': 2}",2
"{'Males': 6.9, 'Females': 7.9, 'Aged 18-29': 7.7, 'Males Aged 18-29': 7.4, 'Females Aged 18-29': 10.0, 'Aged 30-44': 6.7, 'Males Aged 30-44': 6.8, 'Females Aged 30-44': 6.5, 'Aged 45+': 6.6, 'Males Aged 45+': 6.6, 'Females Aged 45+': 7.0, 'Top 1000 voters': 7.6, 'US users': 6.8, 'Non-US users': 7.4, 'IMDb users': 7.2}","{'Males': 38, 'Females': 6, 'Aged 18-29': 11, 'Males Aged 18-29': 8, 'Females Aged 18-29': 2, 'Aged 30-44': 16, 'Males Aged 30-44': 14, 'Females Aged 30-44': 2, 'Aged 45+': 17, 'Males Aged 45+': 15, 'Females Aged 45+': 2, 'Top 1000 voters': 12, 'US users': 29, 'Non-US users': 13, 'IMDb users': 49}",17,"{'10': 11, '9': 1, '8': 3, '7': 18, '6': 8, '5': 5, '4': 3, '3': 0, '2': 0, '1': 0}",2
"{'Males': 7.4, 'Females': 8.0, 'Aged 18-29': 8.3, 'Males Aged 18-29': 8.2, 'Females Aged 18-29': 10.0, 'Aged 30-44': 6.9, 'Males Aged 30-44': 7.0, 'Females Aged 30-44': 6.0, 'Aged 45+': 7.1, 'Males Aged 45+': 7.0, 'Females Aged 45+': 7.7, 'Top 1000 voters': 7.6, 'US users': 7.1, 'Non-US users': 8.1, 'IMDb users': 7.3}","{'Males': 38, 'Females': 6, 'Aged 18-29': 9, 'Males Aged 18-29': 6, 'Females Aged 18-29': 2, 'Aged 30-44': 12, 'Males Aged 30-44': 11, 'Females Aged 30-44': 1, 'Aged 45+': 22, 'Males Aged 45+': 19, 'Females Aged 45+': 3, 'Top 1000 voters': 12, 'US users': 30, 'Non-US users': 10, 'IMDb users': 51}",16,"{'10': 14, '9': 1, '8': 1, '7': 17, '6': 9, '5': 7, '4': 2, '3': 0, '2': 0, '1': 0}",2
"{'Males': 7.1, 'Females': 7.6, 'Aged 18-29': 8.5, 'Males Aged 18-29': 8.2, 'Females Aged 18-29': 10.0, 'Aged 30-44': 6.4, 'Males Aged 30-44': 6.6, 'Females Aged 30-44': 6.3, 'Aged 45+': 7.1, 'Males Aged 45+': 6.9, 'Females Aged 45+': 7.7, 'Top 1000 voters': 7.3, 'US users': 7.0, 'Non-US users': 7.8, 'IMDb users': 7.2}","{'Males': 37, 'Females': 8, 'Aged 18-29': 8, 'Males Aged 18-29': 5, 'Females Aged 18-29': 2, 'Aged 30-44': 17, 'Males Aged 30-44': 14, 'Females Aged 30-44': 3, 'Aged 45+': 20, 'Males Aged 45+': 17, 'Females Aged 45+': 3, 'Top 1000 voters': 15, 'US users': 33, 'Non-US users': 10, 'IMDb users': 53}",15,"{'10': 11, '9': 3, '8': 6, '7': 16, '6': 6, '5': 6, '4': 4, '3': 1, '2': 0, '1': 0}",2
"{'Males': 8.1, 'Females': 8.2, 'Aged 18-29': 8.5, 'Males Aged 18-29': 7.9, 'Females Aged 18-29': 10.0, 'Aged 30-44': 7.9, 'Males Aged 30-44': 7.9, 'Females Aged 30-44': 7.3, 'Aged 45+': 8.0, 'Males Aged 45+': 8.1, 'Females Aged 45+': 5.5, 'Top 1000 voters': 7.7, 'US users': 8.2, 'Non-US users': 7.5, 'IMDb users': 8.0}","{'Males': 43, 'Females': 8, 'Aged 18-29': 12, 'Males Aged 18-29': 8, 'Females Aged 18-29': 3, 'Aged 30-44': 16, 'Males Aged 30-44': 13, 'Females Aged 30-44': 3, 'Aged 45+': 22, 'Males Aged 45+': 20, 'Females Aged 45+': 2, 'Top 1000 voters': 18, 'US users': 32, 'Non-US users': 16, 'IMDb users': 63}",14,"{'10': 19, '9': 6, '8': 14, '7': 13, '6': 4, '5': 5, '4': 1, '3': 0, '2': 0, '1': 1}",2
"{'Males': 6.8, 'Females': 7.4, 'Aged 18-29': 7.8, 'Males Aged 18-29': 8.0, 'Females Aged 18-29': 10.0, 'Aged 30-44': 5.6, 'Males Aged 30-44': 5.8, 'Females Aged 30-44': 4.0, 'Aged 45+': 6.6, 'Males Aged 45+': 6.6, 'Females Aged 45+': 7.0, 'Top 1000 voters': 7.6, 'US users': 6.8, 'Non-US users': 6.5, 'IMDb users': 6.5}","{'Males': 29, 'Females': 5, 'Aged 18-29': 7, 'Males Aged 18-29': 4, 'Females Aged 18-29': 2, 'Aged 30-44': 11, 'Males Aged 30-44': 10, 'Females Aged 30-44': 1, 'Aged 45+': 16, 'Males Aged 45+': 14, 'Females Aged 45+': 2, 'Top 1000 voters': 12, 'US users': 25, 'Non-US users': 8, 'IMDb users': 41}",13,"{'10': 8, '9': 3, '8': 3, '7': 8, '6': 6, '5': 3, '4': 5, '3': 2, '2': 1, '1': 2}",2
"{'Males': 7.0, 'Females': 6.6, 'Aged 18-29': 7.1, 'Males Aged 18-29': 8.8, 'Females Aged 18-29': 7.0, 'Aged 30-44': 6.8, 'Males Aged 30-44': 7.0, 'Females Aged 30-44': 6.0, 'Aged 45+': 6.3, 'Males Aged 45+': 6.2, 'Females Aged 45+': 7.0, 'Top 1000 voters': 7.2, 'US users': 6.5, 'Non-US users': 7.5, 'IMDb users': 6.7}","{'Males': 34, 'Females': 7, 'Aged 18-29': 8, 'Males Aged 18-29': 4, 'Females Aged 18-29': 3, 'Aged 30-44': 13, 'Males Aged 30-44': 11, 'Females Aged 30-44': 2, 'Aged 45+': 20, 'Males Aged 45+': 18, 'Females Aged 45+': 2, 'Top 1000 voters': 13, 'US users': 29, 'Non-US users': 11, 'IMDb users': 46}",12,"{'10': 9, '9': 3, '8': 4, '7': 13, '6': 4, '5': 4, '4': 4, '3': 2, '2': 0, '1': 3}",2
"{'Males': 7.3, 'Females': 8.0, 'Aged 18-29': 8.3, 'Males Aged 18-29': 8.5, 'Females Aged 18-29': 10.0, 'Aged 30-44': 6.7, 'Males Aged 30-44': 6.7, 'Females Aged 30-44': 8.0, 'Aged 45+': 7.1, 'Males Aged 45+': 7.1, 'Females Aged 45+': 7.0, 'Top 1000 voters': 7.1, 'US users': 7.3, 'Non-US users': 7.6, 'IMDb users': 7.2}","{'Males': 37, 'Females': 6, 'Aged 18-29': 9, 'Males Aged 18-29': 6, 'Females Aged 18-29': 2, 'Aged 30-44': 16, 'Males Aged 30-44': 14, 'Females Aged 30-44': 2, 'Aged 45+': 18, 'Males Aged 45+': 16, 'Females Aged 45+': 2, 'Top 1000 voters': 15, 'US users': 30, 'Non-US users': 12, 'IMDb users': 50}",11,"{'10': 13, '9': 1, '8': 3, '7': 16, '6': 8, '5': 3, '4': 5, '3': 1, '2': 0, '1': 0}",2
"{'Males': 7.3, 'Females': 8.0, 'Aged 18-29': 8.2, 'Males Aged 18-29': 7.8, 'Females Aged 18-29': 10.0, 'Aged 30-44': 7.3, 'Males Aged 30-44': 7.4, 'Females Aged 30-44': 7.0, 'Aged 45+': 6.8, 'Males Aged 45+': 6.8, 'Females Aged 45+': 6.5, 'Top 1000 voters': 7.4, 'US users': 7.1, 'Non-US users': 7.9, 'IMDb users': 7.3}","{'Males': 37, 'Females': 5, 'Aged 18-29': 8, 'Males Aged 18-29': 5, 'Females Aged 18-29': 2, 'Aged 30-44': 17, 'Males Aged 30-44': 16, 'Females Aged 30-44': 1, 'Aged 45+': 17, 'Males Aged 45+': 15, 'Females Aged 45+': 2, 'Top 1000 voters': 15, 'US users': 30, 'Non-US users': 11, 'IMDb users': 49}",10,"{'10': 11, '9': 1, '8': 5, '7': 19, '6': 6, '5': 4, '4': 0, '3': 3, '2': 0, '1': 0}",2
"{'Males': 7.9, 'Females': 8.6, 'Aged 18-29': 8.8, 'Males Aged 18-29': 8.1, 'Females Aged 18-29': 10.0, 'Aged 30-44': 7.2, 'Males Aged 30-44': 7.3, 'Females Aged 30-44': 7.0, 'Aged 45+': 7.8, 'Males Aged 45+': 7.9, 'Females Aged 45+': 7.0, 'Top 1000 voters': 7.6, 'US users': 7.6, 'Non-US users': 8.3, 'IMDb users': 7.9}","{'Males': 42, 'Females': 8, 'Aged 18-29': 10, 'Males Aged 18-29': 5, 'Females Aged 18-29': 4, 'Aged 30-44': 15, 'Males Aged 30-44': 13, 'Females Aged 30-44': 2, 'Aged 45+': 24, 'Males Aged 45+': 22, 'Females Aged 45+': 2, 'Top 1000 voters': 16, 'US users': 32, 'Non-US users': 13, 'IMDb users': 59}",9,"{'10': 16, '9': 6, '8': 12, '7': 15, '6': 2, '5': 7, '4': 1, '3': 0, '2': 0, '1': 0}",2
"{'Males': 6.8, 'Females': 7.4, 'Aged 18-29': 7.6, 'Males Aged 18-29': 7.2, 'Females Aged 18-29': 10.0, 'Aged 30-44': 5.8, 'Males Aged 30-44': 5.9, 'Females Aged 30-44': 5.5, 'Aged 45+': 6.9, 'Males Aged 45+': 6.9, 'Females Aged 45+': 7.0, 'Top 1000 voters': 7.2, 'US users': 6.5, 'Non-US users': 7.1, 'IMDb users': 6.9}","{'Males': 42, 'Females': 8, 'Aged 18-29': 9, 'Males Aged 18-29': 5, 'Females Aged 18-29': 3, 'Aged 30-44': 17, 'Males Aged 30-44': 15, 'Females Aged 30-44': 2, 'Aged 45+': 23, 'Males Aged 45+': 20, 'Females Aged 45+': 3, 'Top 1000 voters': 16, 'US users': 33, 'Non-US users': 12, 'IMDb users': 56}",8,"{'10': 13, '9': 3, '8': 7, '7': 9, '6': 8, '5': 6, '4': 7, '3': 2, '2': 0, '1': 1}",2
"{'Males': 7.5, 'Females': 8.4, 'Aged 18-29': 8.3, 'Males Aged 18-29': 8.0, 'Females Aged 18-29': 9.2, 'Aged 30-44': 6.6, 'Males Aged 30-44': 6.6, 'Females Aged 30-44': 7.8, 'Aged 45+': 7.9, 'Males Aged 45+': 7.9, 'Females Aged 45+': 8.0, 'Top 1000 voters': 8.6, 'US users': 7.6, 'Non-US users': 7.2, 'IMDb users': 7.7}","{'Males': 53, 'Females': 14, 'Aged 18-29': 11, 'Males Aged 18-29': 6, 'Females Aged 18-29': 4, 'Aged 30-44': 24, 'Males Aged 30-44': 19, 'Females Aged 30-44': 4, 'Aged 45+': 33, 'Males Aged 45+': 27, 'Females Aged 45+': 6, 'Top 1000 voters': 14, 'US users': 49, 'Non-US users': 15, 'IMDb users': 75}",7,"{'10': 20, '9': 10, '8': 10, '7': 18, '6': 7, '5': 7, '4': 1, '3': 0, '2': 0, '1': 2}",2
"{'Males': 6.9, 'Females': 8.0, 'Aged 18-29': 8.3, 'Males Aged 18-29': 8.5, 'Females Aged 18-29': 10.0, 'Aged 30-44': 6.2, 'Males Aged 30-44': 6.2, 'Females Aged 30-44': 7.0, 'Aged 45+': 6.7, 'Males Aged 45+': 6.8, 'Females Aged 45+': 6.5, 'Top 1000 voters': 7.6, 'US users': 6.7, 'Non-US users': 7.9, 'IMDb users': 7.0}","{'Males': 38, 'Females': 5, 'Aged 18-29': 7, 'Males Aged 18-29': 4, 'Females Aged 18-29': 2, 'Aged 30-44': 15, 'Males Aged 30-44': 14, 'Females Aged 30-44': 1, 'Aged 45+': 21, 'Males Aged 45+': 19, 'Females Aged 45+': 2, 'Top 1000 voters': 12, 'US users': 32, 'Non-US users': 9, 'IMDb users': 46}",6,"{'10': 10, '9': 1, '8': 2, '7': 15, '6': 8, '5': 7, '4': 1, '3': 1, '2': 0, '1': 1}",2
"{'Males': 7.5, 'Females': 7.9, 'Aged 18-29': 8.0, 'Males Aged 18-29': 7.4, 'Females Aged 18-29': 10.0, 'Aged 30-44': 7.5, 'Males Aged 30-44': 7.8, 'Females Aged 30-44': 6.0, 'Aged 45+': 7.1, 'Males Aged 45+': 7.1, 'Females Aged 45+': 7.0, 'Top 1000 voters': 7.8, 'US users': 7.2, 'Non-US users': 7.6, 'IMDb users': 7.6}","{'Males': 48, 'Females': 5, 'Aged 18-29': 11, 'Males Aged 18-29': 8, 'Females Aged 18-29': 2, 'Aged 30-44': 18, 'Males Aged 30-44': 16, 'Females Aged 30-44': 1, 'Aged 45+': 24, 'Males Aged 45+': 22, 'Females Aged 45+': 2, 'Top 1000 voters': 15, 'US users': 34, 'Non-US users': 15, 'IMDb users': 61}",5,"{'10': 17, '9': 3, '8': 10, '7': 15, '6': 6, '5': 4, '4': 5, '3': 1, '2': 0, '1': 0}",2
"{'Males': 7.8, 'Females': 8.3, 'Aged 18-29': 8.8, 'Males Aged 18-29': 8.2, 'Females Aged 18-29': 10.0, 'Aged 30-44': 7.6, 'Males Aged 30-44': 7.6, 'Females Aged 30-44': 7.7, 'Aged 45+': 7.7, 'Males Aged 45+': 7.8, 'Females Aged 45+': 6.0, 'Top 1000 voters': 7.6, 'US users': 7.8, 'Non-US users': 7.7, 'IMDb users': 7.7}","{'Males': 45, 'Females': 8, 'Aged 18-29': 9, 'Males Aged 18-29': 5, 'Females Aged 18-29': 3, 'Aged 30-44': 20, 'Males Aged 30-44': 17, 'Females Aged 30-44': 3, 'Aged 45+': 25, 'Males Aged 45+': 23, 'Females Aged 45+': 2, 'Top 1000 voters': 14, 'US users': 37, 'Non-US users': 15, 'IMDb users': 61}",4,"{'10': 15, '9': 6, '8': 14, '7': 13, '6': 7, '5': 2, '4': 1, '3': 2, '2': 1, '1': 0}",2
"{'Males': 6.7, 'Females': 7.1, 'Aged 18-29': 7.5, 'Males Aged 18-29': 7.3, 'Females Aged 18-29': 10.0, 'Aged 30-44': 6.3, 'Males Aged 30-44': 6.4, 'Females Aged 30-44': 5.8, 'Aged 45+': 6.7, 'Males Aged 45+': 6.7, 'Females Aged 45+': 7.0, 'Top 1000 voters': 7.8, 'US users': 6.6, 'Non-US users': 7.1, 'IMDb users': 6.7}","{'Males': 42, 'Females': 9, 'Aged 18-29': 9, 'Males Aged 18-29': 6, 'Females Aged 18-29': 2, 'Aged 30-44': 21, 'Males Aged 30-44': 17, 'Females Aged 30-44': 4, 'Aged 45+': 21, 'Males Aged 45+': 18, 'Females Aged 45+': 3, 'Top 1000 voters': 11, 'US users': 38, 'Non-US users': 12, 'IMDb users': 56}",3,"{'10': 8, '9': 2, '8': 5, '7': 18, '6': 10, '5': 6, '4': 5, '3': 0, '2': 0, '1': 2}",2
"{'Males': 7.6, 'Females': 7.9, 'Aged 18-29': 8.8, 'Males Aged 18-29': 8.6, 'Females Aged 18-29': 10.0, 'Aged 30-44': 7.2, 'Males Aged 30-44': 7.3, 'Females Aged 30-44': 7.5, 'Aged 45+': 7.3, 'Males Aged 45+': 7.4, 'Females Aged 45+': 6.0, 'Top 1000 voters': 8.2, 'US users': 7.5, 'Non-US users': 7.6, 'IMDb users': 7.7}","{'Males': 47, 'Females': 9, 'Aged 18-29': 10, 'Males Aged 18-29': 6, 'Females Aged 18-29': 3, 'Aged 30-44': 22, 'Males Aged 30-44': 18, 'Females Aged 30-44': 4, 'Aged 45+': 24, 'Males Aged 45+': 22, 'Females Aged 45+': 2, 'Top 1000 voters': 15, 'US users': 37, 'Non-US users': 17, 'IMDb users': 65}",2,"{'10': 17, '9': 4, '8': 15, '7': 15, '6': 7, '5': 5, '4': 0, '3': 0, '2': 2, '1': 0}",2
"{'Males': 7.6, 'Females': 7.6, 'Aged 18-29': 8.4, 'Males Aged 18-29': 8.1, 'Females Aged 18-29': 10.0, 'Aged 30-44': 7.3, 'Males Aged 30-44': 7.4, 'Females Aged 30-44': 5.9, 'Aged 45+': 7.3, 'Males Aged 45+': 7.3, 'Females Aged 45+': 7.3, 'Top 1000 voters': 8.6, 'US users': 7.5, 'Non-US users': 7.8, 'IMDb users': 7.6}","{'Males': 40, 'Females': 11, 'Aged 18-29': 10, 'Males Aged 18-29': 6, 'Females Aged 18-29': 3, 'Aged 30-44': 20, 'Males Aged 30-44': 15, 'Females Aged 30-44': 5, 'Aged 45+': 21, 'Males Aged 45+': 18, 'Females Aged 45+': 3, 'Top 1000 voters': 12, 'US users': 35, 'Non-US users': 14, 'IMDb users': 55}",1,"{'10': 17, '9': 1, '8': 11, '7': 12, '6': 7, '5': 4, '4': 0, '3': 1, '2': 2, '1': 0}",2
"{'Males': 7.4, 'Females': 7.3, 'Aged 18-29': 8.2, 'Males Aged 18-29': 8.0, 'Females Aged 18-29': 10.0, 'Aged 30-44': 6.5, 'Males Aged 30-44': 6.6, 'Females Aged 30-44': 7.0, 'Aged 45+': 7.4, 'Males Aged 45+': 7.3, 'Females Aged 45+': 6.5, 'Top 1000 voters': 7.2, 'US users': 7.1, 'Non-US users': 7.7, 'IMDb users': 7.4}","{'Males': 45, 'Females': 7, 'Aged 18-29': 10, 'Males Aged 18-29': 7, 'Females Aged 18-29': 2, 'Aged 30-44': 18, 'Males Aged 30-44': 15, 'Females Aged 30-44': 3, 'Aged 45+': 23, 'Males Aged 45+': 21, 'Females Aged 45+': 2, 'Top 1000 voters': 17, 'US users': 37, 'Non-US users': 13, 'IMDb users': 61}",0,"{'10': 13, '9': 6, '8': 7, '7': 17, '6': 8, '5': 7, '4': 1, '3': 2, '2': 0, '1': 0}",2
"{'Males': 6.8, 'Females': 7.7, 'Aged 18-29': 8.0, 'Males Aged 18-29': 7.7, 'Females Aged 18-29': 9.7, 'Aged 30-44': 6.3, 'Males Aged 30-44': 6.3, 'Females Aged 30-44': 6.5, 'Aged 45+': 6.6, 'Males Aged 45+': 6.5, 'Females Aged 45+': 8.0, 'Top 1000 voters': 7.4, 'US users': 6.3, 'Non-US users': 7.8, 'IMDb users': 6.9}","{'Males': 45, 'Females': 9, 'Aged 18-29': 10, 'Males Aged 18-29': 6, 'Females Aged 18-29': 3, 'Aged 30-44': 20, 'Males Aged 30-44': 17, 'Females Aged 30-44': 2, 'Aged 45+': 24, 'Males Aged 45+': 20, 'Females Aged 45+': 4, 'Top 1000 voters': 18, 'US users': 36, 'Non-US users': 15, 'IMDb users': 61}",23,"{'10': 12, '9': 4, '8': 4, '7': 16, '6': 10, '5': 6, '4': 5, '3': 3, '2': 0, '1': 1}",1
"{'Males': 5.7, 'Females': 6.5, 'Aged 18-29': 6.5, 'Males Aged 18-29': 6.6, 'Females Aged 18-29': 10.0, 'Aged 30-44': 5.1, 'Males Aged 30-44': 5.2, 'Females Aged 30-44': 4.5, 'Aged 45+': 5.7, 'Males Aged 45+': 5.7, 'Females Aged 45+': 6.7, 'Top 1000 voters': 6.0, 'US users': 5.4, 'Non-US users': 6.2, 'IMDb users': 5.6}","{'Males': 49, 'Females': 6, 'Aged 18-29': 9, 'Males Aged 18-29': 7, 'Females Aged 18-29': 1, 'Aged 30-44': 21, 'Males Aged 30-44': 18, 'Females Aged 30-44': 2, 'Aged 45+': 26, 'Males Aged 45+': 23, 'Females Aged 45+': 3, 'Top 1000 voters': 20, 'US users': 37, 'Non-US users': 15, 'IMDb users': 63}",22,"{'10': 8, '9': 3, '8': 2, '7': 13, '6': 5, '5': 9, '4': 7, '3': 6, '2': 7, '1': 3}",1
"{'Males': 8.0, 'Females': 8.5, 'Aged 18-29': 8.8, 'Males Aged 18-29': 8.7, 'Females Aged 18-29': 10.0, 'Aged 30-44': 7.5, 'Males Aged 30-44': 7.4, 'Females Aged 30-44': 8.0, 'Aged 45+': 7.9, 'Males Aged 45+': 7.9, 'Females Aged 45+': 7.0, 'Top 1000 voters': 8.0, 'US users': 7.9, 'Non-US users': 8.2, 'IMDb users': 8.0}","{'Males': 45, 'Females': 8, 'Aged 18-29': 12, 'Males Aged 18-29': 8, 'Females Aged 18-29': 3, 'Aged 30-44': 17, 'Males Aged 30-44': 14, 'Females Aged 30-44': 2, 'Aged 45+': 25, 'Males Aged 45+': 22, 'Females Aged 45+': 3, 'Top 1000 voters': 17, 'US users': 36, 'Non-US users': 15, 'IMDb users': 61}",21,"{'10': 15, '9': 10, '8': 12, '7': 14, '6': 6, '5': 2, '4': 0, '3': 1, '2': 1, '1': 0}",1
"{'Males': 7.5, 'Females': 8.2, 'Aged 18-29': 7.8, 'Males Aged 18-29': 7.8, 'Females Aged 18-29': 8.7, 'Aged 30-44': 7.3, 'Males Aged 30-44': 7.3, 'Females Aged 30-44': 7.0, 'Aged 45+': 7.4, 'Males Aged 45+': 7.2, 'Females Aged 45+': 9.0, 'Top 1000 voters': 7.5, 'US users': 7.1, 'Non-US users': 8.2, 'IMDb users': 7.4}","{'Males': 48, 'Females': 8, 'Aged 18-29': 12, 'Males Aged 18-29': 8, 'Females Aged 18-29': 3, 'Aged 30-44': 22, 'Males Aged 30-44': 18, 'Females Aged 30-44': 3, 'Aged 45+': 23, 'Males Aged 45+': 21, 'Females Aged 45+': 2, 'Top 1000 voters': 19, 'US users': 38, 'Non-US users': 16, 'IMDb users': 64}",20,"{'10': 12, '9': 3, '8': 13, '7': 20, '6': 9, '5': 3, '4': 1, '3': 3, '2': 0, '1': 0}",1
"{'Males': 6.7, 'Females': 8.0, 'Aged 18-29': 8.0, 'Males Aged 18-29': 8.1, 'Females Aged 18-29': 10.0, 'Aged 30-44': 6.5, 'Males Aged 30-44': 6.5, 'Females Aged 30-44': 7.0, 'Aged 45+': 6.4, 'Males Aged 45+': 6.3, 'Females Aged 45+': 7.7, 'Top 1000 voters': 6.8, 'US users': 6.5, 'Non-US users': 7.4, 'IMDb users': 6.7}","{'Males': 51, 'Females': 7, 'Aged 18-29': 10, 'Males Aged 18-29': 7, 'Females Aged 18-29': 2, 'Aged 30-44': 22, 'Males Aged 30-44': 19, 'Females Aged 30-44': 2, 'Aged 45+': 27, 'Males Aged 45+': 24, 'Females Aged 45+': 3, 'Top 1000 voters': 17, 'US users': 41, 'Non-US users': 15, 'IMDb users': 66}",19,"{'10': 9, '9': 6, '8': 8, '7': 16, '6': 12, '5': 3, '4': 6, '3': 3, '2': 2, '1': 1}",1
"{'Males': 8.1, 'Females': 8.9, 'Aged 18-29': 9.0, 'Males Aged 18-29': 8.8, 'Females Aged 18-29': 10.0, 'Aged 30-44': 7.5, 'Males Aged 30-44': 7.3, 'Females Aged 30-44': 9.0, 'Aged 45+': 8.3, 'Males Aged 45+': 8.4, 'Females Aged 45+': 7.5, 'Top 1000 voters': 8.1, 'US users': 8.2, 'Non-US users': 8.2, 'IMDb users': 8.1}","{'Males': 51, 'Females': 12, 'Aged 18-29': 14, 'Males Aged 18-29': 8, 'Females Aged 18-29': 5, 'Aged 30-44': 23, 'Males Aged 30-44': 19, 'Females Aged 30-44': 3, 'Aged 45+': 27, 'Males Aged 45+': 23, 'Females Aged 45+': 4, 'Top 1000 voters': 19, 'US users': 43, 'Non-US users': 18, 'IMDb users': 74}",18,"{'10': 26, '9': 7, '8': 19, '7': 9, '6': 6, '5': 1, '4': 4, '3': 1, '2': 1, '1': 0}",1
